review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R25FKS4TA6FZEB,1,21,30,N,N
RVW4N7PAL8G3K,4,42,44,N,N
R3N9MULWWBNZYJ,4,29,36,N,N
R1J0KT5MXJXP2R,5,24,29,N,N
R2SOP0O9SW9760,3,16,21,N,N
R1LVORZB2DVNZI,1,30,32,N,N
R2W1HDS1OOQ0WX,5,119,143,N,N
R3RGU3PSKXYRKQ,5,171,176,N,N
R176KQBJTAM46T,5,17,23,N,Y
R1338F0XMPOXMS,3,29,33,N,Y
R11E98WA47A3EQ,5,132,148,N,N
R2BTA0P4O8YFFI,2,20,29,N,Y
R27N59WSFBYX3N,5,30,35,N,Y
R2QLBC9EF5V2A8,4,25,26,N,Y
R2366EHMLHBBT1,5,20,20,N,N
R3OV5GT0OV10I0,1,26,30,N,N
R1UNE1CVK2MCGD,5,49,55,N,N
R3OW5X1BNFAODL,5,67,76,N,Y
R1WGR83AP1Q4R9,4,25,25,N,N
R1PU3VO08B2PS7,4,57,63,N,Y
R2X27NEM3JUFTC,2,15,23,N,N
R36QRIU6AR5VS8,2,23,23,N,N
R10EGEEQVDCE3J,1,14,27,N,N
R31X0MKCYHHCJH,5,47,50,N,Y
R1OCC1W097SSGX,2,14,20,N,N
R2SWSA30Q9KBXQ,1,56,57,N,Y
RN3ML955X778O,2,49,58,N,N
R14RIEP6NTRGPQ,4,20,20,N,N
R214ZL6V17XT2,1,30,37,N,N
R3LULMNXCPV0C1,5,42,42,N,Y
R9T5Y651WBTXE,5,24,27,N,Y
RNP25O2KV22ES,2,219,245,N,N
R1O5N1S8KDWQ6K,1,16,25,N,N
R39GGSHVZSW1HI,5,55,60,N,N
R3B4DOG6SPV600,1,29,36,N,N
R3ALYGCN1MF409,1,33,42,N,N
R358IC6B05XWRB,5,28,28,N,N
R3E9JQTWCGDED8,1,20,29,N,N
RNU4YVON4VYYZ,4,42,46,N,N
R2GECZ4EIMG1TA,1,29,32,N,N
R137NY4L1233WW,5,23,23,N,Y
R17CVXMXWY0Z5L,5,65,69,N,N
RYBIZ8QLG9NV7,5,19,20,N,Y
R1XQBS5TVE98H,2,30,36,N,N
R3UG809LFNQ4M2,3,43,51,N,N
R294BRR8SGL6L0,1,16,21,N,N
RK5E94MIQ584Q,4,38,42,N,Y
R2QCQM4WS2QZRY,5,31,34,N,N
R26PNNXSMGIEN5,4,54,61,N,N
R12G2CAVEAEIW,5,24,27,N,N
RUOE6VA77IO4D,1,18,36,N,N
RF6O546Q0UAGZ,5,19,25,N,N
R1T1QK4WP3XAOB,5,133,135,N,N
R3LU1W0C6J88BT,4,20,21,N,Y
R1RKMRMO97DMMR,5,21,21,N,N
R106L4X2RGKUQ5,3,35,55,N,Y
R2A15HCCFDWN2Z,3,15,23,N,N
R29J6X63ICSB0N,5,43,43,N,Y
R3NNOSFEX9J66O,5,40,40,N,N
R23897HHHFVMA5,5,16,22,N,Y
R1QKJJW5RVRBY7,5,50,50,N,Y
R3VTJ1XVMWB683,4,41,42,N,N
RHIKCQM0OS35O,5,22,29,N,Y
R14BUPSFMHMKER,5,32,33,N,Y
R184I76RIGUDT6,5,24,26,N,N
R8BJEKCGCVENX,5,23,24,N,N
R28UTQNKSNWH7G,2,32,46,N,N
R6CSI12NTMFJ0,4,22,25,N,N
R2OBHNL15KPXSP,5,35,37,N,N
R3BICR4RCM4WO3,5,16,23,N,N
R4HIGWRGB1GZ8,4,18,20,N,N
R357HD5HLP7RFZ,5,20,20,N,N
R3MMDJWOP3H3TN,3,36,44,N,N
R2NWDKQ7B8075,5,30,32,N,Y
R36OUN2YPXSF4I,2,12,22,N,N
R10TWLHQYJ193V,3,24,24,N,N
R351ZYFA55B42T,4,19,20,N,Y
R1T16GBOM4PPOQ,4,20,20,N,Y
R2AXMTE9HFJJ03,5,23,27,N,Y
R2I2K8V5HSOZWD,4,23,28,N,N
R1R27C274JRXVP,5,21,21,N,Y
R2C4FI7GPHFSIH,5,79,88,N,N
R1P2PKO9GDBH40,5,43,49,N,Y
R1J0EJRHN9NA11,5,69,73,N,N
RWVY0DZ0RZ0LH,5,18,24,N,N
R29RHVYJK2PRIY,4,58,64,N,Y
R3T6DAO4MRVVUE,5,100,104,N,Y
R22R1WZ78584HR,5,47,48,N,N
R1A274U7D6LSYS,5,143,150,N,Y
R19QQIJB3TMT30,5,94,102,N,N
R3ABCM8IYZUXBU,5,52,52,N,N
R1OTUPJNTHY9CZ,3,18,20,N,N
R8MBFGWZ0KB78,5,33,35,N,Y
RKLZO873BHF8,5,20,21,N,N
R1JLUNEWXQXPUQ,5,21,22,N,N
RVHGV66QGQVEI,4,19,20,N,N
R155SSJL16FJGO,5,33,45,N,N
R2WFB55LNKM3F0,1,15,25,N,N
R3O0Y4K0PAOSYN,5,30,35,N,N
R1X5PR10SF0SGZ,1,24,36,N,N
R12W7KAIKH0Z4G,5,59,60,N,N
R1157HJXK3HO8I,3,70,74,N,Y
R2EB4GQVWFLROD,5,42,45,N,N
RTUCE7HY4ZVRH,4,19,26,N,Y
RWG49KQHKT8XT,4,23,24,N,Y
R1LFLDFVA1JWV2,4,20,21,N,N
R34RGOIHKBP06L,3,19,28,N,N
R1SUSBN3XAALQB,5,19,20,N,N
R3F49ZQGRRKJ8D,5,25,27,N,N
R277K01O7M2DU0,5,20,27,N,Y
R3M94SRDBBX788,1,23,24,N,N
R6ZE0OOVIIP5,3,42,57,N,N
R24LHUGJ5HFOM5,2,12,21,N,N
RLE25XK2WABJ4,5,22,22,N,Y
R2DHQ9PWDO54HR,2,13,21,N,N
R1U4M2TAQRIBKW,5,22,22,N,Y
RHYAY0Y11N9TP,4,29,36,N,N
R3CAPUUXGFII5M,4,27,32,N,Y
R15IRHGLYZIY3L,3,12,22,N,Y
R2RYT550X9AUME,5,22,23,N,Y
R108Y5GIHTQ690,1,23,25,N,Y
R8F77V86RHB0S,5,30,30,N,N
R2AANWOVFB0GJ7,5,37,49,N,N
RF2ZSAHM3IJGJ,5,45,48,N,N
R1JTMBBTLRIU3N,5,19,20,N,N
R3FRMPINZUQ55T,2,18,29,N,Y
R1HHCYBC25S5LZ,3,19,24,N,N
R3R4Z704W8THHA,3,28,36,N,Y
R3LKFNN0L8OROZ,4,20,23,N,N
R176BQ4NOB3A3T,5,452,455,N,Y
RSJFGQD24F1Z4,2,19,34,N,Y
R1XFXYNKQZ0S6R,5,38,41,N,Y
RDTLVUOC8ILV9,5,31,31,N,N
RLFO0BRXWN46N,5,32,35,N,Y
R3DGYBMQ40OWX6,2,38,51,N,N
R2XMCWYS36BQ6U,5,34,34,N,N
R3NLE6JRNVVEFK,3,28,32,N,Y
R20D9LR5MEOUD7,5,329,361,N,N
R2Y7MAIVKYVHYD,5,20,20,N,N
R2E85UC0JPZ61V,5,39,43,N,N
R3SK106GW4SKIU,5,20,21,N,Y
R2CADWZDME3G32,4,18,23,N,N
RLJMMVDDI30LO,2,28,41,N,N
R27STFK99BENTL,5,35,35,N,N
R1F05KVS2I0EK1,1,17,32,N,N
R36L84PXP895EG,5,26,26,N,Y
R5MGNXRPYZQR8,5,21,21,N,N
R27QFCER6FBHDA,5,242,251,N,Y
R1F4JAB4FIBSSL,5,31,33,N,Y
R1XOQOG0UUGWQZ,5,25,30,N,Y
R19R5UXHQUETOQ,5,36,37,N,N
RWQCHNT4TTFOC,2,44,69,N,N
R138F7QUAOD6GL,5,36,38,N,N
R2VKQWSTU514MX,5,32,45,N,N
R3OS4FTJC4UWDE,5,39,41,N,N
R3Q509N1T3JJLS,3,18,31,N,N
R1HCVHQE66Z2FP,5,216,219,N,Y
R3DXHMCFKKDHKG,5,41,41,N,Y
R3B4P4TLDZIXAF,4,30,30,N,Y
R3NVOLZQ8ELU5,4,49,54,N,Y
R3LXGMC1C6G2HT,5,25,28,N,Y
R2ZDYRS8525G0W,5,13,21,N,N
R35RWAW8VTSUU7,5,22,22,N,N
R2N9ZJFHR1OPT7,5,28,32,N,Y
R286HADP3DQKCH,2,48,66,N,Y
R3FBZZZB7700W8,3,64,73,N,N
R32I72LSTD6A7W,4,19,22,N,Y
R3CV5P889GIYJJ,3,88,114,N,N
R26HQZT6MRIN5P,4,63,69,N,N
R2Y3KHVG0MPCKQ,4,42,47,N,Y
R2YTOTN44ODF5D,5,20,20,N,N
R1MCXCAFYZ05PG,5,21,21,N,N
R241YGZEXDLDMR,4,26,28,N,Y
R1IOC95BEE3EG3,4,21,26,N,N
R2MQR472ECFL8O,5,23,24,N,Y
R279YN0YTEXI2D,5,25,26,N,Y
RYPUZOEYD2VW5,5,27,30,N,Y
R3W3N7TMAYR7XU,3,20,20,N,Y
R38FNG2WDF3BF4,4,28,29,N,N
R9S7OW1USTSM4,1,45,46,N,N
R2LHW63H6KZZC5,5,70,72,N,N
RWPS6644JNIV2,1,20,22,N,Y
R3FF4X0I425PNH,5,39,40,N,N
R1G3M9INC495T2,5,60,63,N,N
R4SSFBPJFRBAS,5,28,31,N,N
R32HAF909R9O2W,5,40,42,N,N
R2JWAN79OFGSYZ,5,19,26,N,N
R3HMW3T2PBVXKQ,5,52,66,N,N
RCH5YVRZ7DGE1,5,68,79,N,N
R3N9ZW6UZFKCPQ,5,32,34,N,N
R2OEYIWZTXS4R5,5,17,21,N,Y
R2FOVXKAUQ7UJ3,4,20,21,N,Y
RMV8GADSN5G1M,5,18,22,N,N
R1W6FKZGRNKIM6,5,23,24,N,Y
R3P7UTAAUM8GX7,5,33,34,N,Y
R19YZGRC69T9Y7,5,32,35,N,N
R1ZA0KYKMJ39SN,1,23,26,N,Y
R14RI283CHCIBO,2,38,49,N,Y
R2KW9WC3TUCSUC,5,36,41,N,Y
R2A47K7LASA78K,5,21,21,N,Y
R3HJ0M5NG78PL1,1,30,34,N,N
R2BLVRLZMRABGU,3,19,23,N,N
R2X6PKNQPFYTSS,5,40,41,N,N
R3ROPRSOVWLJ0Y,5,24,25,N,N
R2NDF37LC9JJYB,1,25,35,N,N
R2HHOP1KWXR4S3,5,21,28,N,Y
RTX8BCTYBCZJP,5,39,41,N,N
R1SJRK6XBN1UZ,5,19,23,N,N
R3YHHPO8E32RY,3,19,27,N,N
R24OO3B71BNNA7,5,17,20,N,Y
RUCBRESTOZ34M,5,29,41,N,Y
R1XA8GW803NX3C,4,22,24,N,N
RTHTC9E1XF52J,1,44,62,N,N
RHSARGZ2ZRHYY,5,40,54,N,N
R2QI37NKGYAU7I,2,23,29,N,N
R1FILHT8S7ET6M,1,19,20,N,N
R1Z8UJ2OGVVKB3,1,11,20,N,N
R3UT4FZS98Z4MT,4,59,64,N,N
R1BYW44UYLNWGU,5,47,47,N,N
R3F2HTCKQ8P5OO,2,42,56,N,N
R149UVMOZCB2YS,1,32,33,N,N
R1TVTK97WN2DF,1,64,65,N,N
R328TPH6YN2KHH,5,24,24,N,Y
R14JZL621IDSU5,5,57,59,N,Y
RSYN33QLQQI7J,1,15,21,N,N
R3TOQJESUG72TO,5,16,21,N,N
R2E664ZBIOH6OW,5,79,79,N,N
RJ7YBO7QHKMHR,5,42,43,N,Y
RQ707QAHCDLHM,5,34,35,N,N
RWLYMBEPJ5PPU,3,15,21,N,Y
R2TX6RJS3Z7ODD,5,78,83,N,N
RK3GU61AUDVN7,4,23,24,N,N
RR97KW4DDXRI3,2,16,20,N,N
R3OGQNX3Y3V9HM,1,54,79,N,N
R1E1E00GK7ZW8V,5,47,48,N,Y
R3CD6P39YBZETU,2,20,23,N,N
R1R8AQO7J7LXMG,1,16,23,N,N
ROXQC4U41ERGA,5,20,21,N,N
R2VTPID0Z8F81U,5,28,29,N,N
R372HH2OUGKXQ0,5,24,25,N,Y
R3EEX6VUO4CAYJ,4,35,36,N,N
R1PLSL3CDRH90G,5,79,80,N,Y
R1SO1F64VJ2SP1,5,25,27,N,N
R1JEUPYPKAJ82H,5,62,64,N,N
R1X6LSKFTK5BNC,5,48,48,N,N
R2E8IDRMXK6UOK,1,31,58,N,N
R2FC41ZHT02G5E,5,91,94,N,N
R2YPT4TTFCZ4PY,1,18,26,N,N
R3MFM4BUHL1FUH,2,29,32,N,Y
R1BR450BJW8ECT,5,42,47,N,N
R3GP48129UK82Q,5,22,22,N,N
R19EJ87KLVM1YS,4,41,43,N,Y
R74ACSGY3S54X,4,25,26,N,Y
R2C3BTDWVTLO7U,5,21,26,N,Y
R37S10U9HW2MF9,3,24,29,N,Y
R389C71Q5LW8EO,1,38,49,N,N
R1P8WD3XDT4EYE,5,19,20,N,N
RWAV2J0N7J23G,5,83,84,N,N
R1QZUPPZIECCQB,5,35,36,N,N
R2BQP6OYEAS5BQ,3,78,97,N,Y
R2GE2SSYYXN3O2,1,18,27,N,N
RZBN6XJ8XYHCC,1,21,32,N,N
R26KEV90UNCRC3,4,23,26,N,N
R3QPJ7GLB6BMOC,1,37,51,N,N
R8ZCQ8HH3PGZK,5,29,34,N,Y
RQT24XDKP8G7Z,1,42,48,N,N
RJDIBTG0TL4K9,5,170,180,N,Y
R1C0VJ3OGA56Y1,5,21,21,N,N
R1AB4M6426WQSS,5,40,42,N,Y
R2MC7L12EYVH46,5,24,27,N,Y
R21NIQIPFM38EK,4,86,86,N,N
R19Z6Z5WGUJWVY,3,66,80,N,N
R38VY3LGX46E0U,5,20,20,N,N
R3404T1O8SHMMQ,1,28,29,N,N
R128A8MG9M5NCT,3,36,47,N,N
R38ICN776XRZX6,5,80,84,N,N
R39ANLIIT506JP,4,53,53,N,N
R8VBO098BM330,5,20,22,N,N
R15PHGRL25XPVW,4,24,26,N,Y
R2ICGUBPSX0VGO,4,21,21,N,N
RW5K1TMY8EM6L,1,11,22,N,N
R4XOOCOE2FL8X,5,53,59,N,Y
RMMC0T99HSIIK,3,25,27,N,N
R2WLN2GBUD544Q,5,34,37,N,N
R3DUWVAH234SC5,1,34,35,N,N
R1XHEMTVV7ZKS8,1,27,49,N,N
R3116VJM25PHGY,5,40,41,N,Y
R3MQDGSJZ8YML1,5,57,62,N,Y
RGV9QC7V92E36,5,21,21,N,N
R8DNPUYROT6ZG,5,22,22,N,N
R26JQM6J6BXCXO,1,22,25,N,N
R1DHCJ5LN478IL,5,47,57,N,Y
R14VG8O4KNPQA1,1,20,26,N,N
R3S5Z0C6T7PFFM,4,29,31,N,N
R224WXH5I23K3X,5,21,24,N,N
R3RKDOM2IN5AB2,5,18,21,N,Y
R206779010O0KX,3,16,22,N,N
RNZPN868EJRX0,5,43,47,N,N
RG33EHM1LHDAK,5,89,93,N,N
RM90CSTUCQA3C,5,56,59,N,N
R2FBQ0P3V76RSJ,5,59,63,N,N
R9SPM9SUU6XAG,3,63,68,N,Y
RFXXSXWGEHMPS,5,31,34,N,Y
R3J8875NBFTS1F,3,26,27,N,N
R2HH2YN1XR36H0,4,26,28,N,N
R1XY8XC0O5G1I1,5,18,28,N,N
R2NL5OZVY4T6GG,3,14,20,N,N
R18S83E3P7HCGP,5,23,29,N,N
R2FAFQBM0QKSPX,3,44,54,N,N
R3ARX9RSB6D79,5,28,28,N,Y
RFYYEEMUFVLWF,4,25,27,N,Y
R47J1J2FHLQIS,1,25,33,N,Y
R1IOY425ZZZK9E,1,16,23,N,Y
R2YU4RPF21R6JR,5,40,49,N,Y
R3I8LMD8136DVZ,1,16,29,N,Y
R2JEL9TAGODZ3L,5,28,29,N,Y
RDD0Y37FM4VT1,3,38,46,N,N
RA2X2KG0CI8Y0,5,47,51,N,Y
R2XE6JLMZQVCN2,1,14,23,N,N
R2NGYG4KRQS2O0,5,26,28,N,N
R1E4QZCZFXL3S1,5,25,27,N,Y
R3C5DANRFKHIT4,5,34,35,N,Y
R1QRQ23229QNJX,4,60,61,N,N
R2NHJLWGEFV7LX,2,13,23,N,Y
RVEBDHDU6MRYO,5,31,31,N,N
R3RVQM3NRAM984,4,62,78,N,Y
R1L7YIAZK7B6W9,3,14,21,N,Y
R3KOCCB9GTWV4B,5,13,20,N,N
R2AO8OKVX5UU7Q,5,146,148,N,N
R3NM9XJ9KW12O4,4,25,33,N,N
R1D7GGDFS7HP4Q,1,25,27,N,N
R2K6GT445OL4HD,5,36,38,N,N
R291D8HWG48MTK,1,18,20,N,N
R11P5N16N1BNI0,4,21,21,N,N
RZ912IW2D1U4Z,3,29,34,N,N
R26NM4O1J75ZJL,5,30,34,N,N
R3BEFM1DC6MT83,5,53,59,N,N
R3SZ4V8BVEFY9E,2,24,30,N,Y
R1LNF1C9GRHVOE,5,16,20,N,N
R2UB1WGFOKYVXJ,5,38,38,N,Y
R370FVN6FQ8A6,4,22,22,N,N
R10HGXILH5MBMU,4,22,23,N,Y
R2LDKPW81BKTUH,4,28,36,N,N
R250Z1N073C4S0,2,30,35,N,N
R1IILAECV928ES,5,48,49,N,N
R3VDT1RJCZKS5C,4,81,85,N,N
RFOYPRRUZ6AGP,1,12,20,N,N
R2GQOQ2S9GONB,5,24,25,N,Y
R3NON00HXBLBVY,1,11,21,N,N
R1JIS1UQGXUH09,4,82,85,N,N
RFVK0BZI0XMYK,5,21,23,N,N
R368AQSTPBEGZH,1,13,20,N,N
R307OHM46XW0NW,1,12,20,N,N
R2F0MMNBTRHA14,4,48,51,N,N
R3SKKQXVVTBO3A,5,28,36,N,N
R1SZ2AECB87F12,1,14,20,N,N
R1XAX5O4KP0K9Z,1,20,20,N,N
RLKWKWUDB01R6,2,33,48,N,N
R51UXQA3S3XKU,5,18,20,N,N
R1D4RBR4ZYY0TA,5,18,21,N,Y
RPB8K8Q8WIIWC,1,18,29,N,N
R3C8DFGG9ZAIEZ,5,64,79,N,N
RSC5OM7KBQ6PZ,1,36,39,N,N
RGMBF5S161KTR,4,17,22,N,N
R3V651KGVW7SEX,5,65,69,N,N
R2LLFGSR30SXRC,4,23,29,N,N
RC27YLFOSD1TQ,5,22,28,N,N
R3RNIHP4ZW7008,3,46,55,N,N
R2QV75ZXHLW7QS,5,22,22,N,Y
R26SU3G43QMTP7,4,26,27,N,N
R2HQHTQP49CBPF,1,32,36,N,N
R2DPYMOIZJYO3F,4,33,33,N,N
RYTOM1RTVMC48,1,16,26,N,N
RX126M9RWPCLS,5,52,52,N,Y
R2MEJ7WS9EAFZ6,3,27,37,N,Y
R2J8G7LTDTKOPR,5,45,47,N,Y
R3KRHGAN9GJ7A4,4,33,33,N,Y
R13QVLJYIU5JGR,5,46,46,N,N
R14V70X3JB3B9C,5,27,29,N,N
RRSXBEINH473O,1,16,21,N,N
R254RWQOW0551T,3,29,44,N,N
R3O7OFPT1F9MXF,4,79,80,N,Y
R1DBFQ7X75QN6Z,3,24,32,N,N
R2VQGEHY8XYA6C,5,30,30,N,N
R3J3S526JLJHGF,5,77,92,N,Y
R3QKJ2DX9ZNFTN,5,44,47,N,N
R38FB60CE6G0O8,5,81,83,N,N
RUKRF9GX9OKGZ,5,64,65,N,N
R2JPSOKHQ88OSE,2,53,53,N,Y
R1O28FS6JQFFT1,4,15,20,N,N
R3HI8WAIOBP5T,2,114,157,N,Y
R2W10RKCYBVX24,2,20,24,N,N
R1CLFWN10CEH5K,4,28,31,N,N
R1800KEQQTRA5S,1,16,30,N,N
R3OMQLH2JGA9XI,5,55,61,N,N
R2MLU4VMEYRT60,4,22,23,N,N
R37LJC2PTJUX09,4,44,50,N,N
R7NFZLQYWS8W1,5,26,26,N,N
R2L6V7ATYUY4P4,5,24,25,N,Y
RHFUM852R8HAJ,1,28,32,N,N
R2MJ5ZWI095ECI,4,102,122,N,N
RVSROOQ81L754,5,55,56,N,N
R2EFJ4I6ICC9CW,1,25,26,N,N
R1Y9LBLR0EU0ZB,1,21,42,N,N
RX3XCW7TZ6942,5,24,26,N,N
RETP3KKYDMIL4,1,55,74,N,N
R1DOYG4I5IFZFI,5,29,31,N,Y
R1E4GXE48R1MM0,4,18,20,N,N
RE1WM64HBC9PG,5,27,30,N,Y
R36MYDRDKFCSRW,5,56,57,N,N
R3F61KHA8ACYJR,5,32,32,N,N
R23Q49GTI7BNPX,2,23,25,N,N
R287SFMBJU29NE,1,50,52,N,Y
R187LAQGFXL8AK,4,43,45,N,Y
R148KMD58SZQF,5,27,38,N,N
R2D379DTCH6LL7,1,15,26,N,N
R35ADS4J3WV2HX,4,20,22,N,N
R1EE678512U6Q4,2,54,64,N,N
R2LQZKNRNG5C6I,4,25,25,N,N
RK1BWIIE0LEUF,2,28,29,N,Y
R5Q242IZHIR7Y,4,33,36,N,N
R2WE232B3NPO52,4,23,26,N,N
R3FKVOMDND7QD4,3,41,52,N,Y
R2W88C0RST6459,4,25,25,N,Y
R1ODR6UG4PL00D,5,96,105,N,N
R2QRATKADX6HI2,2,14,23,N,N
R1EFY4RVHRH6M9,1,74,78,N,N
R3G8PFPBPJBV7J,4,17,21,N,Y
R282A5S5MNK8WM,4,43,47,N,N
RWDN9C98KADKB,3,27,36,N,N
R1AZ4MOXENM915,5,25,27,N,N
R2BSVF1TQCQC0M,4,20,22,N,N
R1IIYL78OG0DNL,4,40,42,N,N
R3V1G3HCB7XZKE,5,18,20,N,Y
R39KA5CVEVHLQN,1,19,24,N,Y
RP69MC9O7ATK8,5,25,29,N,N
RD91WZSWG5JQP,4,22,27,N,N
R3V7PBIV3CS35L,5,22,23,N,Y
R3FDWGYQUEHGZU,5,25,28,N,N
RQHGRU2SKO10X,5,23,24,N,Y
R2P5534LCOSD79,2,72,108,N,N
R2CPTBG5TM9FNM,5,77,86,N,N
R9OKA3LSMVE8J,5,32,33,N,N
R33OND5QFLQM4W,5,22,24,N,N
R1XQ7Q9RQ55MGE,4,44,46,N,Y
R1POENIV4ZUO9W,2,21,32,N,N
R2CCUNS7KBBDBY,5,31,32,N,Y
R2JSIK6DSYXMDT,5,62,62,N,N
R3FK72FS5ITJPV,5,23,23,N,Y
R1161ZB2OTJSXB,5,20,20,N,Y
R3KOMVJ2IV0SHU,5,24,28,N,N
RWSQ1OVSP5QKN,1,141,161,N,Y
R3LDXILOVHKR2E,1,31,38,N,Y
R1M904FKMSJ51J,3,51,56,N,Y
R1SWOTJOPJXJQV,1,17,33,N,Y
RAARXJW5YT85O,5,44,45,N,Y
R3IRSMUGPSMDVW,2,11,22,N,N
R13X2M29MWPO5R,5,19,21,N,Y
R1YDK3Q72UEJ8C,2,12,20,N,N
R1MKHQUC19N3Z2,4,19,20,N,Y
R3LSJUVMMOMCQZ,5,67,68,N,N
R299ZH74O22046,5,19,23,N,N
RFSDJFH347DWU,5,22,22,N,Y
RCOOFL8D81VWA,5,21,24,N,Y
R3LGRRQ7SAKP5Y,1,45,59,N,N
R1EW7QJG0Y369,5,27,30,N,N
R1JH9TLKAW6J1L,5,13,20,N,Y
R2IKMCLE05IM06,1,70,94,N,N
R1YDFAPY7LE154,5,23,25,N,N
R2VKF34IWVYDYW,5,38,40,N,N
R1DF6Z908SBJE4,5,20,21,N,N
R3T7HZ465931YK,1,28,45,N,N
RTDGP51MJWVM1,1,24,26,N,Y
R36GSQFGP8WTD,5,194,199,N,Y
RVZGYJ37L8HUP,3,12,24,N,N
R3FV8CJJNOO3K2,5,38,38,N,Y
R35GNBJCAUXD1M,5,26,26,N,Y
R2LGMWIRZ0DNGC,5,48,51,N,Y
R29LDRTOMA4S9L,5,32,36,N,N
R2KRBX36EKORF3,5,38,39,N,N
RFP755JRYVCE,5,20,20,N,Y
R299D96CINSI3B,5,20,20,N,N
R20SWGT7AQCSU0,1,31,37,N,N
RWJ3ZKP0HEFM,3,26,26,N,N
R3P76GX4IUX1YZ,5,20,20,N,N
R3ZPFBT9I4SCM,1,37,42,N,Y
R2VH3A7TTOD9SX,4,20,21,N,Y
R2SVZJLJXLOF9U,5,34,36,N,Y
R1V0L5T2QQWMVK,5,27,28,N,Y
R2MYFQ8GAX13C,1,18,22,N,N
R1PWLKISH83NI6,1,86,100,N,Y
R3FDGQT8N923R6,5,21,24,N,N
R31YW6WQC96TWM,5,30,33,N,N
R2KKXH3DNPZL0,2,18,25,N,N
R3JUHV4CHGK4IG,5,27,30,N,N
RCAOXTB3N428P,2,64,89,N,N
RFM6W3O4CX8LW,4,74,87,N,N
RLE0W4IOK26X2,5,32,32,N,Y
R1G8D9HA1EKB7N,5,48,55,N,Y
R2JM9LP70MJJL4,4,16,20,N,N
R2DKEDF1V22XOE,5,14,22,N,Y
R4NEAPBMWSKWJ,5,19,21,N,N
RQYVVST70LSTB,5,18,20,N,Y
RLBB201XNHG6Z,5,21,23,N,N
RJL3R3VQA7T24,1,22,22,N,N
R39XDAPEGR9OKX,4,51,59,N,N
R1AX64FY8U4TZ7,5,66,72,N,Y
R37UVNJF5ZJ012,3,45,49,N,N
R239ZID4STHAY1,5,24,26,N,Y
RT4STMFEML3AV,5,35,49,N,N
R1KCR5946ZGT93,5,17,20,N,N
R2ABE2L6ODMQA6,5,27,33,N,Y
R12Z15D2X172FZ,5,16,23,N,Y
R2KHVHPABBUWO0,5,62,64,N,Y
R6330UHBNNJOM,4,53,57,N,N
R3UHP83NQ418EG,5,142,150,N,Y
R3HCNRF5Z3NQX7,1,26,29,N,Y
R1DTGMSI0X9SJT,4,75,81,N,Y
RVUP7E8IREK6N,5,21,28,N,Y
R2LAG4VHTBSTVP,5,21,21,N,Y
R1Y3UC3L6657ZN,5,35,39,N,Y
R36SNPPWB9G66O,5,65,75,N,Y
R3HOW2XRBRZAO0,5,30,35,N,N
RX6H180ZOVHE0,4,26,27,N,Y
RL5GBLVKIM3F6,5,21,24,N,Y
R4DVV8VQ8HS4M,1,20,32,N,N
RJ4IC6QJAZID2,5,21,22,N,Y
RUW98SB036KWQ,5,62,73,N,Y
R132GP6P07EQ2A,1,17,20,N,N
R2444GVJQ1GDY9,1,49,51,N,Y
R2EP3E8DSPHTPU,2,23,27,N,Y
RFAAXZWHOWB87,1,23,29,N,Y
RIZO3Z4FMQ0Z5,5,27,35,N,Y
RSXY6N1GNJJ6P,5,33,33,N,Y
RDDHRYVLC5OQO,5,24,25,N,Y
R1E9SMR30LCN7T,1,18,26,N,N
R2OTN5WE9CS7HY,5,23,23,N,N
R25GBKGX5Y3FJY,5,31,31,N,N
R3F0WDW71QF3RP,4,21,23,N,N
R1YM829YL0NB3O,3,14,25,N,Y
R1FBVG7MVOQ76D,5,29,29,N,Y
RZ4CBT0JUNWAT,5,30,37,N,Y
R2E10QBB8Q9F0Z,5,21,23,N,N
R27Q0DWZ5ZCNOI,5,86,88,N,Y
R1AQU1XUHWTYD6,2,11,20,N,Y
R3GVUWQ5E2VFUJ,5,29,30,N,Y
R2LHSSHR1VTAHK,2,21,28,N,Y
RH40AL72D20IH,5,56,62,N,N
R1158ZRD7Q917B,5,25,28,N,Y
R34LZB4DWWXLS0,2,24,28,N,Y
R1HEQW2J11KTYF,5,28,28,N,Y
R34L834RV44TST,5,253,259,N,Y
R1Z1B0LGE0ESSJ,1,14,25,N,N
R3U8CCH8FGO9XN,5,48,52,N,Y
RFLXFBZX4D34T,5,22,28,N,N
R2N7BNP777B8WT,2,39,40,N,N
R2TMX4CV7CW1US,5,97,99,N,Y
R3Q52A0RI27ISW,5,19,22,N,N
RTHHUTUCNA325,5,25,27,N,N
R3MUR3DUFFXUS7,1,20,22,N,N
R33WZSKDJ76L1H,1,59,67,N,N
R139G29N6FADOV,1,35,40,N,N
R32YBPUJO353P2,1,18,22,N,N
R20G6MHN7YMN6U,1,21,24,N,N
RWWM9GVTAIWG1,1,53,60,N,N
R3DYL8Q7P8SJX6,1,29,37,N,N
R1FQXPKKFK3OJ0,5,20,20,N,Y
R2ES5BMQ1CRJJ9,1,30,38,N,N
R2QXDETF9GYSHZ,1,27,34,N,N
R3ALNXR4WB0HOV,1,20,23,N,N
R37JXMVYCRHEDB,1,25,30,N,N
R16T8Y132UFIOG,1,29,36,N,N
R1QQ9F5HTBJCK9,1,20,23,N,N
R3U80K66QT7KQR,1,19,22,N,N
